year,seniority_level,employment_status,job_title,salary_in_currency,salary_currency,salary,country,remote_ratio,company_location,company_size,ratio,survey,salary_norm,job_category,z_score,modif_z_score
2024,medior,ft,data analyst,51000,usd,51000,us,100,us,m,1.0,ai,0.78125,Data Analyst,-0.5813651388181089,1.3845
2024,senior,ft,machine learning engineer,223000,usd,223000,us,0,us,m,1.0,ai,3.4160539215686274,Data Scientist/ ML Engineer,0.2146072174722893,1.0623374999999993
2024,senior,ft,machine learning engineer,185000,usd,185000,us,0,us,m,1.0,ai,2.8339460784313726,Data Scientist/ ML Engineer,-0.0014521356461872639,0.4215624999999996
2024,medior,ft,data engineer,155000,usd,155000,us,0,us,m,1.0,ai,2.374387254901961,Data Engineer,0.042448858175308024,0.4615000000000002
2024,medior,ft,data engineer,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Engineer,-0.16748854465901505,0.1597500000000001
2024,senior,ft,data infrastructure engineer,245900,usd,245900,us,100,us,m,1.0,ai,3.7668504901960786,Data Engineer,0.344811406588424,1.4484887499999994
2024,senior,ft,data infrastructure engineer,139000,usd,139000,us,100,us,m,1.0,ai,2.1292892156862746,Data Engineer,-0.26299766836855365,0.35411249999999994
2024,medior,ft,admin & data analyst,95000,usd,95000,us,0,us,m,1.0,ai,1.4552696078431373,Data Analyst,-0.31744383239781715,0.6035
2024,senior,ft,data scientist,213000,usd,213000,us,0,us,m,1.0,ai,3.2628676470588234,Data Scientist/ ML Engineer,0.15774949296742702,0.8937124999999992
2024,senior,ft,data scientist,120700,usd,120700,us,0,us,m,1.0,ai,1.8489583333333333,Data Scientist/ ML Engineer,-0.3670473042124517,0.66269625
2024,medior,ft,data engineer,128000,usd,128000,us,0,us,m,1.0,ai,1.9607843137254901,Data Engineer,-0.11950285258259837,0.017750000000000068
2024,medior,ft,data engineer,81500,usd,81500,us,0,us,m,1.0,ai,1.248468137254902,Data Engineer,-0.3984196877767703,0.843125
2024,junior,ft,data science,46000,usd,46000,us,0,us,m,1.0,ai,0.7046568627450981,Data Scientist/ ML Engineer,-0.7877771327493268,1.2131388407471595
2024,junior,ft,data science,40000,usd,40000,us,0,us,m,1.0,ai,0.6127450980392157,Data Scientist/ ML Engineer,-0.8650196437668507,1.369002503369921
2024,senior,ft,insight analyst,60000,gbp,75000,us,0,us,m,1.25,ai,1.1488970588235294,Data Analyst,-0.6268871051996722,1.4333124999999995
2024,senior,ft,insight analyst,55000,gbp,68750,us,0,us,m,1.25,ai,1.053155637254902,Data Analyst,-0.6624231830152111,1.5387031249999994
2024,junior,ft,business intelligence,176627,usd,176627,us,0,us,m,1.0,ai,2.7056832107843136,Business Analyst,0.8938824483650207,2.180194935490083
2024,junior,ft,business intelligence,106029,usd,106029,us,0,us,m,1.0,ai,1.62421875,Business Analyst,-0.014978683770837093,0.3462511265164647
2024,senior,ft,data architect,193000,usd,193000,us,0,us,m,1.0,ai,2.9564950980392157,Architects,0.04403404395770255,0.5564624999999996
2024,senior,ft,data architect,84600,usd,84600,us,0,us,m,1.0,ai,1.2959558823529411,Architects,-0.5723036896750044,1.2714324999999995
2024,junior,ft,business intelligence,94250,usd,94250,us,100,us,m,1.0,ai,1.443780637254902,Business Analyst,-0.16661860665007264,0.04026477951088031
2024,junior,ft,business intelligence,65000,usd,65000,us,100,us,m,1.0,ai,0.9957107843137255,Business Analyst,-0.5431758478605013,0.7195705757750818
2024,medior,ft,data analyst,148017,usd,148017,us,0,us,m,1.0,ai,2.267417279411765,Data Analyst,0.0005633472041058246,0.33755175000000026
2024,medior,ft,data analyst,87069,usd,87069,us,0,us,m,1.0,ai,1.3337775735294117,Data Analyst,-0.36501564788007473,0.74427525
2024,medior,ft,data science,135800,usd,135800,us,100,us,m,1.0,ai,2.080269607843137,Data Scientist/ ML Engineer,-0.07271680280809213,0.12069999999999984
2024,medior,ft,data science,95100,usd,95100,us,100,us,m,1.0,ai,1.4568014705882353,Data Scientist/ ML Engineer,-0.31684401124686196,0.6017250000000001
2024,senior,ft,data engineer,175000,usd,175000,us,0,us,m,1.0,ai,2.6807598039215685,Data Engineer,-0.058309860151049574,0.2529374999999996
2024,senior,ft,data engineer,117000,usd,117000,us,0,us,m,1.0,ai,1.7922794117647058,Data Engineer,-0.3880846622792507,0.7250874999999999
2024,senior,ft,data architect,234000,usd,234000,us,0,us,m,1.0,ai,3.5845588235294117,Architects,0.2771507144276378,1.247824999999999
2024,senior,ft,data architect,146000,usd,146000,us,0,us,m,1.0,ai,2.236519607843137,Architects,-0.22319726121515018,0.23607500000000026
2024,medior,ft,data analyst,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Analyst,-0.16748854465901505,0.1597500000000001
2024,medior,ft,data analyst,105000,usd,105000,us,0,us,m,1.0,ai,1.6084558823529411,Data Analyst,-0.25746171730229633,0.42600000000000005
2024,junior,ft,data analyst,43500,usd,43500,us,0,us,m,1.0,ai,0.6663602941176471,Data Analyst,-0.8199615123399618,1.2780820335066436
2024,junior,ft,data analyst,41000,usd,41000,us,0,us,m,1.0,ai,0.6280637254901961,Data Analyst,-0.8521458919305969,1.3430252262661273
2024,senior,ft,data engineer,234000,usd,234000,us,0,us,m,1.0,ai,3.5845588235294117,Data Engineer,0.2771507144276378,1.247824999999999
2024,senior,ft,data engineer,117000,usd,117000,us,0,us,m,1.0,ai,1.7922794117647058,Data Engineer,-0.3880846622792507,0.7250874999999999
2024,senior,ft,ml engineer,211888,usd,211888,us,0,us,m,1.0,ai,3.245833333333333,Data Scientist/ ML Engineer,0.1514269140024863,0.8749613999999991
2024,senior,ft,ml engineer,154100,usd,154100,us,0,us,m,1.0,ai,2.3606004901960786,Data Scientist/ ML Engineer,-0.1771425043662116,0.0994887499999999
2024,senior,ft,data analyst,185100,usd,185100,us,0,us,m,1.0,ai,2.8354779411764706,Data Analyst,-0.0008835584011386638,0.4232487499999996
2024,senior,ft,data analyst,148500,usd,148500,us,0,us,m,1.0,ai,2.2748161764705883,Data Analyst,-0.2089828300889345,0.19391875000000003
2024,senior,ft,data analyst,147000,usd,147000,us,100,us,m,1.0,ai,2.2518382352941178,Data Analyst,-0.21751148876466384,0.21921249999999998
2024,senior,ft,data analyst,92000,usd,92000,us,100,us,m,1.0,ai,1.4093137254901962,Data Analyst,-0.5302289735414063,1.1466499999999995
2024,senior,ft,analytics engineer,148500,usd,148500,us,0,us,m,1.0,ai,2.2748161764705883,Data Analyst,-0.2089828300889345,0.19391875000000003
2024,senior,ft,analytics engineer,117000,usd,117000,us,0,us,m,1.0,ai,1.7922794117647058,Data Analyst,-0.3880846622792507,0.7250874999999999
2024,senior,ft,data analyst,130000,usd,130000,us,100,us,m,1.0,ai,1.991421568627451,Data Analyst,-0.31416962042292973,0.505875
2024,senior,ft,data analyst,100000,usd,100000,us,100,us,m,1.0,ai,1.5318627450980393,Data Analyst,-0.4847427939375165,1.0117499999999997
2024,medior,ft,ml engineer,203000,usd,203000,us,100,us,m,1.0,ai,3.1096813725490198,Data Scientist/ ML Engineer,0.33036301063380813,1.3135000000000003
2024,medior,ft,ml engineer,135000,usd,135000,us,100,us,m,1.0,ai,2.068014705882353,Data Scientist/ ML Engineer,-0.07751537201573379,0.10649999999999989
2024,senior,ft,data scientist,322100,usd,322100,us,100,us,m,1.0,ai,4.934129901960785,Data Scientist/ ML Engineer,0.7780672673154745,2.733411249999999
2024,senior,ft,data scientist,173400,usd,173400,us,100,us,m,1.0,ai,2.65625,Data Scientist/ ML Engineer,-0.0674070960718275,0.22595749999999973
2024,senior,ft,business intelligence analyst,158900,usd,158900,us,100,us,m,1.0,ai,2.4341299019607843,Business Analyst,-0.14985079660387782,0.01854875000000023
2024,senior,ft,business intelligence analyst,132400,usd,132400,us,100,us,m,1.0,ai,2.028186274509804,Business Analyst,-0.30052376654176277,0.46540499999999985
2024,senior,ft,machine learning engineer,370000,usd,370000,us,0,us,m,1.0,ai,5.667892156862745,Data Scientist/ ML Engineer,1.0504157676937647,3.5411249999999987
2024,senior,ft,machine learning engineer,220000,usd,220000,us,0,us,m,1.0,ai,3.3700980392156863,Data Scientist/ ML Engineer,0.19754990012083065,1.0117499999999995
2024,senior,ft,analytics engineer,180000,usd,180000,us,0,us,m,1.0,ai,2.7573529411764706,Data Analyst,-0.02988099789861842,0.3372499999999996
2024,senior,ft,analytics engineer,140000,usd,140000,us,0,us,m,1.0,ai,2.144607843137255,Data Analyst,-0.2573118959180675,0.3372500000000001
2024,senior,ft,data engineer,247300,usd,247300,us,0,us,m,1.0,ai,3.788296568627451,Data Engineer,0.3527714880191046,1.472096249999999
2024,senior,ft,data engineer,139800,usd,139800,us,0,us,m,1.0,ai,2.141544117647059,Data Engineer,-0.2584490504081647,0.3406225
2024,senior,ft,data scientist,213000,usd,213000,us,0,us,m,1.0,ai,3.2628676470588234,Data Scientist/ ML Engineer,0.15774949296742702,0.8937124999999992
2024,senior,ft,data scientist,120700,usd,120700,us,0,us,m,1.0,ai,1.8489583333333333,Data Scientist/ ML Engineer,-0.3670473042124517,0.66269625
2024,senior,ft,data engineer,172000,usd,172000,us,100,us,m,1.0,ai,2.6348039215686274,Data Engineer,-0.07536717750250824,0.20234999999999967
2024,senior,ft,data engineer,141000,usd,141000,us,100,us,m,1.0,ai,2.1599264705882355,Data Engineer,-0.2516261234675812,0.3203874999999998
2024,medior,ft,business intelligence manager,140000,usd,140000,us,100,us,m,1.0,ai,2.144607843137255,Other managers,-0.04752431446797333,0.19524999999999995
2024,medior,ft,business intelligence manager,100000,usd,100000,us,100,us,m,1.0,ai,1.5318627450980393,Other managers,-0.28745277485005666,0.5147499999999999
2024,junior,ft,data analyst,100000,usd,100000,us,100,us,m,1.0,ai,1.5318627450980393,Data Analyst,-0.09259453359161224,0.1896341228576934
2024,junior,ft,data analyst,90000,usd,90000,us,100,us,m,1.0,ai,1.3786764705882353,Data Analyst,-0.22133205195415206,0.07013864818024249
2024,senior,ft,data engineer,135000,usd,135000,us,0,us,m,1.0,ai,2.068014705882353,Data Engineer,-0.28574075817049865,0.4215625000000002
2024,senior,ft,data engineer,115000,usd,115000,us,0,us,m,1.0,ai,1.7616421568627452,Data Engineer,-0.3994562071802231,0.7588124999999998
2024,senior,ft,data engineer,130000,usd,130000,us,0,us,m,1.0,ai,1.991421568627451,Data Engineer,-0.31416962042292973,0.505875
2024,senior,ft,data engineer,100000,usd,100000,us,0,us,m,1.0,ai,1.5318627450980393,Data Engineer,-0.4847427939375165,1.0117499999999997
2024,senior,ft,data scientist,240901,usd,240901,us,100,us,m,1.0,ai,3.6902726715686276,Data Scientist/ ML Engineer,0.3163882301084433,1.3641931124999995
2024,senior,ft,data scientist,168630,usd,168630,us,100,us,m,1.0,ai,2.5831801470588234,Data Scientist/ ML Engineer,-0.09452823066064686,0.14552337499999957
2024,medior,ft,data analyst,100000,usd,100000,us,0,us,m,1.0,ai,1.5318627450980393,Data Analyst,-0.28745277485005666,0.5147499999999999
2024,medior,ft,data analyst,90000,usd,90000,us,0,us,m,1.0,ai,1.3786764705882353,Data Analyst,-0.3474348899455776,0.69225
2024,executive,ft,head of data,312300,usd,312300,us,100,us,m,1.0,ai,4.784007352941177,Leaders,1.3666306562688502,1.683127314814814
2024,executive,ft,head of data,269000,usd,269000,us,100,us,m,1.0,ai,4.120710784313726,Leaders,0.7916929382916946,1.007065972222222
2024,executive,ft,data engineer,273600,usd,273600,us,100,us,m,1.0,ai,4.1911764705882355,Data Engineer,0.8527717720721776,1.078887731481481
2024,executive,ft,data engineer,182400,usd,182400,us,100,us,m,1.0,ai,2.7941176470588234,Data Engineer,-0.35818249766261717,0.34505671296296314
2024,senior,ft,data architect,184000,usd,184000,us,0,us,m,1.0,ai,2.8186274509803924,Architects,-0.007137908096673429,0.40469999999999984
2024,senior,ft,data architect,123000,usd,123000,us,0,us,m,1.0,ai,1.8841911764705883,Architects,-0.3539700275763333,0.6239124999999999
2024,senior,ft,research engineer,250000,usd,250000,us,100,us,m,1.0,ai,3.829656862745098,Data Scientist/ ML Engineer,0.3681230736354174,1.517624999999999
2024,senior,ft,research engineer,150000,usd,150000,us,100,us,m,1.0,ai,2.297794117647059,Data Scientist/ ML Engineer,-0.20045417141320518,0.16862500000000005
2024,senior,ft,business intelligence analyst,140000,usd,140000,us,100,us,m,1.0,ai,2.144607843137255,Business Analyst,-0.2573118959180675,0.3372500000000001
2024,senior,ft,business intelligence analyst,100000,usd,100000,us,100,us,m,1.0,ai,1.5318627450980393,Business Analyst,-0.4847427939375165,1.0117499999999997
2024,senior,ft,data scientist,202500,usd,202500,us,0,us,m,1.0,ai,3.1020220588235294,Data Scientist/ ML Engineer,0.0980488822373217,0.7166562499999996
2024,senior,ft,data scientist,135000,usd,135000,us,0,us,m,1.0,ai,2.068014705882353,Data Scientist/ ML Engineer,-0.28574075817049865,0.4215625000000002
2024,medior,ft,data engineer,159550,usd,159550,us,0,us,m,1.0,ai,2.4440870098039214,Data Engineer,0.06974072054376988,0.5422624999999998
2024,medior,ft,data engineer,113000,usd,113000,us,0,us,m,1.0,ai,1.7310049019607843,Data Engineer,-0.20947602522587963,0.28400000000000003
2024,medior,ft,data science,75000,usd,75000,us,100,us,m,1.0,ai,1.1488970588235294,Data Scientist/ ML Engineer,-0.43740806258885884,0.9585
2024,medior,ft,data science,55000,usd,55000,us,100,us,m,1.0,ai,0.8425245098039216,Data Scientist/ ML Engineer,-0.5573722927799005,1.3135000000000001
2024,executive,ft,data engineer,253900,usd,253900,us,0,us,m,1.0,ai,3.8893995098039214,Data Engineer,0.5911950274035868,0.77130324074074
2024,executive,ft,data engineer,145100,usd,145100,us,0,us,m,1.0,ai,2.222732843137255,Data Engineer,-0.8534521715782731,0.9274374999999998
2024,medior,ft,research scientist,138000,usd,138000,us,0,us,m,1.0,ai,2.113970588235294,Data Scientist/ ML Engineer,-0.05952073748707755,0.15974999999999984
2024,medior,ft,research scientist,86000,usd,86000,us,0,us,m,1.0,ai,1.3174019607843137,Data Scientist/ ML Engineer,-0.3714277359837859,0.7632500000000001
2024,senior,ft,research scientist,179000,usd,179000,us,0,us,m,1.0,ai,2.7420343137254903,Data Scientist/ ML Engineer,-0.03556677034910458,0.3203874999999998
2024,senior,ft,research scientist,112000,usd,112000,us,0,us,m,1.0,ai,1.7156862745098038,Data Scientist/ ML Engineer,-0.41651352453168183,0.8093999999999999
2024,junior,ft,data management analyst,105000,usd,105000,ca,0,ca,m,1.0,ai,2.2570937231298367,Data Analyst,0.5168885069106609,1.4194783853984279
2024,junior,ft,data management analyst,80800,usd,80800,ca,0,ca,m,1.0,ai,1.7368873602751504,Data Analyst,0.07970784954028347,0.5373141783063684
2024,junior,ft,data analyst,64500,usd,64500,us,0,us,m,1.0,ai,0.9880514705882353,Data Analyst,-0.5496127237786284,0.7325592143269786
2024,junior,ft,data analyst,46500,usd,46500,us,0,us,m,1.0,ai,0.7123161764705882,Data Analyst,-0.7813402568311999,1.2001502021952628
2024,senior,ft,data engineer,120750,usd,120750,us,0,us,m,1.0,ai,1.8497242647058822,Data Engineer,-0.36676301558992735,0.661853125
2024,senior,ft,data engineer,85000,usd,85000,us,0,us,m,1.0,ai,1.3020833333333333,Data Engineer,-0.57002938069481,1.2646874999999997
2024,senior,ft,data architect,180000,usd,180000,us,100,us,m,1.0,ai,2.7573529411764706,Architects,-0.02988099789861842,0.3372499999999996
2024,senior,ft,data architect,144000,usd,144000,us,100,us,m,1.0,ai,2.2058823529411766,Architects,-0.23456880611612252,0.2697999999999999
2024,senior,ft,data analyst,144606,usd,144606,us,0,us,m,1.0,ai,2.2151654411764707,Data Analyst,-0.23112322801112786,0.2595813249999999
2024,senior,ft,data analyst,128539,usd,128539,us,0,us,m,1.0,ai,1.9690410539215686,Data Analyst,-0.3224765339730901,0.5305111124999999
2024,medior,ft,bi developer,79400,usd,79400,us,0,us,m,1.0,ai,1.2162990196078431,Data Analyst,-0.41101593194682967,0.8804000000000001
2024,medior,ft,bi developer,55600,usd,55600,us,0,us,m,1.0,ai,0.8517156862745098,Data Analyst,-0.5537733658741694,1.3028500000000003
2024,medior,ft,data engineer,131700,usd,131700,us,0,us,m,1.0,ai,2.0174632352941178,Data Engineer,-0.09730946999725558,0.047925000000000155
2024,medior,ft,data engineer,84000,usd,84000,us,0,us,m,1.0,ai,1.286764705882353,Data Engineer,-0.38342415900289006,0.79875
2024,senior,ft,data science,206000,usd,206000,us,0,us,m,1.0,ai,3.155637254901961,Data Scientist/ ML Engineer,0.11794908581402352,0.7756749999999996
2024,senior,ft,data science,106605,usd,106605,us,0,us,m,1.0,ai,1.6330422794117647,Data Scientist/ ML Engineer,-0.447188266902055,0.9003731874999998
2024,medior,ft,data analyst,179000,usd,179000,us,0,us,m,1.0,ai,2.7420343137254903,Data Analyst,0.18640593440455808,0.8875000000000003
2024,medior,ft,data analyst,112000,usd,112000,us,0,us,m,1.0,ai,1.7156862745098038,Data Analyst,-0.21547423673543173,0.3017500000000001
2024,senior,ft,business intelligence,120750,usd,120750,us,0,us,m,1.0,ai,1.8497242647058822,Business Analyst,-0.36676301558992735,0.661853125
2024,senior,ft,business intelligence,85000,usd,85000,us,0,us,m,1.0,ai,1.3020833333333333,Business Analyst,-0.57002938069481,1.2646874999999997
2024,senior,ft,research scientist,175000,usd,175000,us,0,us,m,1.0,ai,2.6807598039215685,Data Scientist/ ML Engineer,-0.058309860151049574,0.2529374999999996
2024,senior,ft,research scientist,118000,usd,118000,us,0,us,m,1.0,ai,1.8075980392156863,Data Scientist/ ML Engineer,-0.38239888982876447,0.7082249999999999
2024,senior,ft,data analyst,194000,usd,194000,us,0,us,m,1.0,ai,2.971813725490196,Data Analyst,0.04971981640818872,0.5733249999999994
2024,senior,ft,data analyst,122000,usd,122000,us,0,us,m,1.0,ai,1.8688725490196079,Data Analyst,-0.3596558000268195,0.6407749999999999
2024,senior,ft,business intelligence,142250,usd,142250,us,0,us,m,1.0,ai,2.179074754901961,Business Analyst,-0.24451890790447342,0.29930937499999993
2024,senior,ft,business intelligence,100000,usd,100000,us,0,us,m,1.0,ai,1.5318627450980393,Business Analyst,-0.4847427939375165,1.0117499999999997
2024,medior,ft,data scientist,99000,usd,99000,us,0,us,m,1.0,ai,1.5165441176470589,Data Scientist/ ML Engineer,-0.2934509863596088,0.5325
2024,medior,ft,data scientist,87000,usd,87000,us,0,us,m,1.0,ai,1.3327205882352942,Data Scientist/ ML Engineer,-0.3654295244742338,0.7454999999999999
2024,junior,ft,research engineer,118400,usd,118400,us,0,us,m,1.0,ai,1.8137254901960784,Data Scientist/ ML Engineer,0.14428250019546077,0.667616021567495
2024,junior,ft,research engineer,64000,usd,64000,us,0,us,m,1.0,ai,0.9803921568627451,Data Scientist/ ML Engineer,-0.5560495996967554,0.7455478528788754
2024,medior,ft,machine learning engineer,176000,usd,176000,us,0,us,m,1.0,ai,2.696078431372549,Data Scientist/ ML Engineer,0.16841129987590187,0.8342500000000004
2024,medior,ft,machine learning engineer,72700,usd,72700,us,0,us,m,1.0,ai,1.1136642156862746,Data Scientist/ ML Engineer,-0.4512039490608286,0.999325
2024,medior,ft,data engineer,145000,usd,145000,us,0,us,m,1.0,ai,2.221200980392157,Data Engineer,-0.01753325692021288,0.28400000000000003
2024,medior,ft,data engineer,120000,usd,120000,us,0,us,m,1.0,ai,1.838235294117647,Data Engineer,-0.16748854465901505,0.1597500000000001
2024,junior,ft,research analyst,126225,usd,126225,us,0,us,m,1.0,ai,1.93359375,Data Analyst,0.2450196083141481,0.8708882149046796
